pharos_id,dataset_id,sample_id,animal_id,host_species,host_species_ncbi_tax_id,spatial_uncertainty,collection_date,collection_method_or_tissue,detection_method,primer_sequence,primer_citation,detection_target,detection_target_ncbi_tax_id,detection_outcome,detection_measurement,detection_measurement_units,pathogen,pathogen_ncbi_tax_id,genbank_accession,detection_comments,organism_sex,dead_or_alive,health_notes,life_stage,age,mass,length,latitude,longitude,wkt
prjDRDdtkMtWe-setAKoePEch9e-recMCJ54Y4Xsq,setAKoePEch9e,118,,Vulpes vulpes,9627,,2009-05-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.5093,13.381175,POINT(13.381175 52.5093)
prjDRDdtkMtWe-setAKoePEch9e-rec8skPBvrqAh,setAKoePEch9e,119,,Vulpes vulpes,9627,,2009-05-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.481244,13.280855,POINT(13.280855 52.481244)
prjDRDdtkMtWe-setAKoePEch9e-recfMBvErWoX7,setAKoePEch9e,120,,Vulpes vulpes,9627,,2009-05-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.475437,13.28493,POINT(13.28493 52.475437)
prjDRDdtkMtWe-setAKoePEch9e-recmMpkNqd5ic,setAKoePEch9e,122,,Vulpes vulpes,9627,,2009-05-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.419148,13.419431,POINT(13.419431 52.419148)
prjDRDdtkMtWe-setAKoePEch9e-reczC3sOeDCLp,setAKoePEch9e,125,,Vulpes vulpes,9627,,2009-06-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.402254,13.706719,POINT(13.706719 52.402254)
prjDRDdtkMtWe-setAKoePEch9e-rectMIri2UEce,setAKoePEch9e,127,,Vulpes vulpes,9627,,2009-06-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.500255,13.416967,POINT(13.416967 52.500255)
prjDRDdtkMtWe-setAKoePEch9e-reclJOMB8U9Np,setAKoePEch9e,128,,Vulpes vulpes,9627,,2009-06-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.508082,13.414961,POINT(13.414961 52.508082)
prjDRDdtkMtWe-setAKoePEch9e-recevXW6XMIzn,setAKoePEch9e,129,,Vulpes vulpes,9627,,2009-06-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.464854,13.349503,POINT(13.349503 52.464854)
prjDRDdtkMtWe-setAKoePEch9e-recwDjs5u1TjB,setAKoePEch9e,130,,Vulpes vulpes,9627,,2009-06-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.445358,13.378979,POINT(13.378979 52.445358)
prjDRDdtkMtWe-setAKoePEch9e-recXfI5cuXHE2,setAKoePEch9e,131,,Vulpes vulpes,9627,,2009-07-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.483969,13.390458,POINT(13.390458 52.483969)
prjDRDdtkMtWe-setAKoePEch9e-recxC6iYmG5Eo,setAKoePEch9e,132,,Vulpes vulpes,9627,,2009-07-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.489894,13.528068,POINT(13.528068 52.489894)
prjDRDdtkMtWe-setAKoePEch9e-recD76uxqSK4y,setAKoePEch9e,134,,Vulpes vulpes,9627,,2009-07-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.439263,13.415725,POINT(13.415725 52.439263)
prjDRDdtkMtWe-setAKoePEch9e-recrw3xSd1wYR,setAKoePEch9e,135,,Vulpes vulpes,9627,,2009-07-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.537541,13.367403,POINT(13.367403 52.537541)
prjDRDdtkMtWe-setAKoePEch9e-recj4MW3YVlac,setAKoePEch9e,136,,Vulpes vulpes,9627,,2009-08-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.450883,13.255644,POINT(13.255644 52.450883)
prjDRDdtkMtWe-setAKoePEch9e-recW8H9fIxRUJ,setAKoePEch9e,137,,Vulpes vulpes,9627,,2009-08-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.509765,13.300027,POINT(13.300027 52.509765)
prjDRDdtkMtWe-setAKoePEch9e-recLPc3j55uo5,setAKoePEch9e,138,,Vulpes vulpes,9627,,2009-08-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.445347,13.450677,POINT(13.450677 52.445347)
prjDRDdtkMtWe-setAKoePEch9e-recFmZcDDRk9z,setAKoePEch9e,139,,Vulpes vulpes,9627,,2009-09-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.485409,13.385541,POINT(13.385541 52.485409)
prjDRDdtkMtWe-setAKoePEch9e-recwKpzvMA8EO,setAKoePEch9e,141,,Vulpes vulpes,9627,,2009-09-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.482897,13.363293,POINT(13.363293 52.482897)
prjDRDdtkMtWe-setAKoePEch9e-recBnI3fWFcDb,setAKoePEch9e,142,,Vulpes vulpes,9627,,2009-09-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.456195,13.32372,POINT(13.32372 52.456195)
prjDRDdtkMtWe-setAKoePEch9e-recvHF0xnnrAE,setAKoePEch9e,143,,Vulpes vulpes,9627,,2009-10-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.413234,13.333552,POINT(13.333552 52.413234)
prjDRDdtkMtWe-setAKoePEch9e-rec9EpuGEHvdf,setAKoePEch9e,144,,Vulpes vulpes,9627,,2009-10-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.506531,13.29063,POINT(13.29063 52.506531)
prjDRDdtkMtWe-setAKoePEch9e-recIOyXxscr9b,setAKoePEch9e,145,,Vulpes vulpes,9627,,2009-10-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.505936,13.323343,POINT(13.323343 52.505936)
prjDRDdtkMtWe-setAKoePEch9e-recDVM32KNATu,setAKoePEch9e,146,,Vulpes vulpes,9627,,2009-10-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.411565,13.529979,POINT(13.529979 52.411565)
prjDRDdtkMtWe-setAKoePEch9e-recbU3xDAJt1m,setAKoePEch9e,147,,Vulpes vulpes,9627,,2009-10-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.408181,13.359044,POINT(13.359044 52.408181)
prjDRDdtkMtWe-setAKoePEch9e-recoMxnOo31Cz,setAKoePEch9e,148,,Vulpes vulpes,9627,,2009-10-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.445471,13.431341,POINT(13.431341 52.445471)
prjDRDdtkMtWe-setAKoePEch9e-rec8SMyC3JT8E,setAKoePEch9e,149,,Vulpes vulpes,9627,,2009-10-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.568609,13.550037,POINT(13.550037 52.568609)
prjDRDdtkMtWe-setAKoePEch9e-recvZth1uRFxh,setAKoePEch9e,150,,Vulpes vulpes,9627,,2009-10-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.5715,13.453062,POINT(13.453062 52.5715)
prjDRDdtkMtWe-setAKoePEch9e-reckLL9qKwgcS,setAKoePEch9e,151,,Vulpes vulpes,9627,,2009-10-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.645882,13.449988,POINT(13.449988 52.645882)
prjDRDdtkMtWe-setAKoePEch9e-recQ3kVjJiR6R,setAKoePEch9e,152,,Vulpes vulpes,9627,,2009-10-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.482583,13.438076,POINT(13.438076 52.482583)
prjDRDdtkMtWe-setAKoePEch9e-recLcQ5iL1PD1,setAKoePEch9e,153,,Vulpes vulpes,9627,,2009-10-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.438156,13.473356,POINT(13.473356 52.438156)
prjDRDdtkMtWe-setAKoePEch9e-recROCI1JfOFc,setAKoePEch9e,155,,Vulpes vulpes,9627,,2009-10-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.459843,13.367258,POINT(13.367258 52.459843)
prjDRDdtkMtWe-setAKoePEch9e-recrppKyvPKoE,setAKoePEch9e,156,,Vulpes vulpes,9627,,2009-11-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.419464,13.363831,POINT(13.363831 52.419464)
prjDRDdtkMtWe-setAKoePEch9e-recHALDt4KdHG,setAKoePEch9e,157,,Vulpes vulpes,9627,,2009-11-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.43671,13.309009,POINT(13.309009 52.43671)
prjDRDdtkMtWe-setAKoePEch9e-recGjUDCRJs50,setAKoePEch9e,158,,Vulpes vulpes,9627,,2009-11-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.553614,13.579836,POINT(13.579836 52.553614)
prjDRDdtkMtWe-setAKoePEch9e-recToUOa9Kq5Q,setAKoePEch9e,159,,Vulpes vulpes,9627,,2009-11-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,unknown,dead,,unknown,,,,52.429229,13.434438,POINT(13.434438 52.429229)
prjDRDdtkMtWe-setAKoePEch9e-recIMjpSfirxO,setAKoePEch9e,160,,Vulpes vulpes,9627,,2009-11-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.410848,13.374155,POINT(13.374155 52.410848)
prjDRDdtkMtWe-setAKoePEch9e-reciA3Yv8Pwc4,setAKoePEch9e,161,,Vulpes vulpes,9627,,2009-11-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.456537,13.38344,POINT(13.38344 52.456537)
prjDRDdtkMtWe-setAKoePEch9e-recmBhhJFcgiS,setAKoePEch9e,162,,Vulpes vulpes,9627,,2009-11-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.442408,13.452106,POINT(13.452106 52.442408)
prjDRDdtkMtWe-setAKoePEch9e-recI4bwQmjTou,setAKoePEch9e,163,,Vulpes vulpes,9627,,2009-11-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.412121,13.586016,POINT(13.586016 52.412121)
prjDRDdtkMtWe-setAKoePEch9e-recmd45Yu6FSW,setAKoePEch9e,164,,Vulpes vulpes,9627,,2009-11-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.479522,13.415845,POINT(13.415845 52.479522)
prjDRDdtkMtWe-setAKoePEch9e-recwmWaWKodPP,setAKoePEch9e,165,,Vulpes vulpes,9627,,2009-11-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.443811,13.432784,POINT(13.432784 52.443811)
prjDRDdtkMtWe-setAKoePEch9e-recFJOWfm70i9,setAKoePEch9e,166,,Vulpes vulpes,9627,,2009-12-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.380505,13.413533,POINT(13.413533 52.380505)
prjDRDdtkMtWe-setAKoePEch9e-recuNm0puJ3vQ,setAKoePEch9e,167,,Vulpes vulpes,9627,,2009-12-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.476318,13.264146,POINT(13.264146 52.476318)
prjDRDdtkMtWe-setAKoePEch9e-recZI5UYI4UCv,setAKoePEch9e,168,,Vulpes vulpes,9627,,2009-12-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.506405,13.567851,POINT(13.567851 52.506405)
prjDRDdtkMtWe-setAKoePEch9e-recfvblcmGps9,setAKoePEch9e,169,,Vulpes vulpes,9627,,2009-12-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.476295,13.471862,POINT(13.471862 52.476295)
prjDRDdtkMtWe-setAKoePEch9e-recld3XcI01YH,setAKoePEch9e,170,,Vulpes vulpes,9627,,2009-12-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.521686,13.254261,POINT(13.254261 52.521686)
prjDRDdtkMtWe-setAKoePEch9e-recLGVwPFqUSF,setAKoePEch9e,171,,Vulpes vulpes,9627,,2009-12-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.453101,13.421949,POINT(13.421949 52.453101)
prjDRDdtkMtWe-setAKoePEch9e-reckJ6OHUApLr,setAKoePEch9e,172,,Vulpes vulpes,9627,,2010-01-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.414572,13.400997,POINT(13.400997 52.414572)
prjDRDdtkMtWe-setAKoePEch9e-recNjdw0sUdtz,setAKoePEch9e,173,,Vulpes vulpes,9627,,2010-01-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.429727,13.387542,POINT(13.387542 52.429727)
prjDRDdtkMtWe-setAKoePEch9e-recwESw9xfPPh,setAKoePEch9e,174,,Vulpes vulpes,9627,,2010-01-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.431931,13.36603,POINT(13.36603 52.431931)
prjDRDdtkMtWe-setAKoePEch9e-recXq5sR8CHUc,setAKoePEch9e,175,,Vulpes vulpes,9627,,2010-01-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.419992,13.401606,POINT(13.401606 52.419992)
prjDRDdtkMtWe-setAKoePEch9e-recHwzHMvd4BK,setAKoePEch9e,451,,Vulpes vulpes,9627,,2008-07-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.589836,13.466692,POINT(13.466692 52.589836)
prjDRDdtkMtWe-setAKoePEch9e-recR0Iacwy1Wv,setAKoePEch9e,452,,Vulpes vulpes,9627,,2008-07-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.424775,13.25254,POINT(13.25254 52.424775)
prjDRDdtkMtWe-setAKoePEch9e-recqa5wKYbA7V,setAKoePEch9e,453,,Vulpes vulpes,9627,,2008-07-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.413609,13.277703,POINT(13.277703 52.413609)
prjDRDdtkMtWe-setAKoePEch9e-recAv4MxeUPit,setAKoePEch9e,455,,Vulpes vulpes,9627,,2008-07-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.520654,13.266977,POINT(13.266977 52.520654)
prjDRDdtkMtWe-setAKoePEch9e-recDli8SIcpRl,setAKoePEch9e,457,,Vulpes vulpes,9627,,2008-08-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.386204,13.426466,POINT(13.426466 52.386204)
prjDRDdtkMtWe-setAKoePEch9e-recjlD57mqO1s,setAKoePEch9e,458,,Vulpes vulpes,9627,,2008-08-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.407757,13.661711,POINT(13.661711 52.407757)
prjDRDdtkMtWe-setAKoePEch9e-recvrlQlwNZ86,setAKoePEch9e,459,,Vulpes vulpes,9627,,2008-08-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.534786,13.197635,POINT(13.197635 52.534786)
prjDRDdtkMtWe-setAKoePEch9e-recNqVMUP7eab,setAKoePEch9e,461,,Vulpes vulpes,9627,,2008-09-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.445426,13.446588,POINT(13.446588 52.445426)
prjDRDdtkMtWe-setAKoePEch9e-recYc4yaKFgsV,setAKoePEch9e,462,,Vulpes vulpes,9627,,2008-09-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.434408,13.30104,POINT(13.30104 52.434408)
prjDRDdtkMtWe-setAKoePEch9e-rec53Qvp9E7pw,setAKoePEch9e,463,,Vulpes vulpes,9627,,2008-09-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.4667,13.293481,POINT(13.293481 52.4667)
prjDRDdtkMtWe-setAKoePEch9e-recwQ2BmlCSk1,setAKoePEch9e,464,,Vulpes vulpes,9627,,2008-09-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.440009,13.39329,POINT(13.39329 52.440009)
prjDRDdtkMtWe-setAKoePEch9e-recXS95MdGvsf,setAKoePEch9e,466,,Vulpes vulpes,9627,,2008-09-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.55054,13.235575,POINT(13.235575 52.55054)
prjDRDdtkMtWe-setAKoePEch9e-recWcUz5LMqZ5,setAKoePEch9e,469,,Vulpes vulpes,9627,,2008-10-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.539846,13.51932,POINT(13.51932 52.539846)
prjDRDdtkMtWe-setAKoePEch9e-recZ3cw5wqVT9,setAKoePEch9e,470,,Vulpes vulpes,9627,,2008-06-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.423096,13.672828,POINT(13.672828 52.423096)
prjDRDdtkMtWe-setAKoePEch9e-recYetUWUfdxb,setAKoePEch9e,471,,Vulpes vulpes,9627,,2008-06-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.440198,13.282201,POINT(13.282201 52.440198)
prjDRDdtkMtWe-setAKoePEch9e-reck1CZi8b8aN,setAKoePEch9e,473,,Vulpes vulpes,9627,,2008-07-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.421595,13.222609,POINT(13.222609 52.421595)
prjDRDdtkMtWe-setAKoePEch9e-recKBRfEF0zeh,setAKoePEch9e,474,,Vulpes vulpes,9627,,2008-07-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.4211,13.249655,POINT(13.249655 52.4211)
prjDRDdtkMtWe-setAKoePEch9e-rec0MufmkKwcq,setAKoePEch9e,475,,Vulpes vulpes,9627,,2008-07-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.431071,13.309266,POINT(13.309266 52.431071)
prjDRDdtkMtWe-setAKoePEch9e-recve8sHBmQU3,setAKoePEch9e,477,,Vulpes vulpes,9627,,2008-08-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.410496,13.6639,POINT(13.6639 52.410496)
prjDRDdtkMtWe-setAKoePEch9e-recS8b05vLjRp,setAKoePEch9e,478,,Vulpes vulpes,9627,,2008-08-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.535344,13.196024,POINT(13.196024 52.535344)
prjDRDdtkMtWe-setAKoePEch9e-recrvrQxslHnL,setAKoePEch9e,479,,Vulpes vulpes,9627,,2009-01-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.444769,13.423764,POINT(13.423764 52.444769)
prjDRDdtkMtWe-setAKoePEch9e-recYjcnLq1zra,setAKoePEch9e,481,,Vulpes vulpes,9627,,2009-01-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.433746,13.260384,POINT(13.260384 52.433746)
prjDRDdtkMtWe-setAKoePEch9e-recLdnKeSDMBr,setAKoePEch9e,482,,Vulpes vulpes,9627,,2009-01-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.543834,13.159,POINT(13.159 52.543834)
prjDRDdtkMtWe-setAKoePEch9e-reclTkCgxtSeK,setAKoePEch9e,485,,Vulpes vulpes,9627,,2009-01-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.518568,13.410154,POINT(13.410154 52.518568)
prjDRDdtkMtWe-setAKoePEch9e-recaz3OL1fwoG,setAKoePEch9e,486,,Vulpes vulpes,9627,,2009-02-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.542043,13.542187,POINT(13.542187 52.542043)
prjDRDdtkMtWe-setAKoePEch9e-recZejWq0Agy1,setAKoePEch9e,488,,Vulpes vulpes,9627,,2009-02-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.50558,13.542379,POINT(13.542379 52.50558)
prjDRDdtkMtWe-setAKoePEch9e-recnIiRyqDVf2,setAKoePEch9e,493,,Vulpes vulpes,9627,,2009-03-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.436739,13.435513,POINT(13.435513 52.436739)
prjDRDdtkMtWe-setAKoePEch9e-recUPrLMf0RFz,setAKoePEch9e,494,,Vulpes vulpes,9627,,2009-03-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.415835,13.357302,POINT(13.357302 52.415835)
